date,close,cycle_phase,cycle_confidence,transition_risk,composite_score,zigzag_structure,stc_value,zigzag_score,stc_score,trend_score,trend_price_vs_sma200_pct,trend_sma50_vs_sma200_pct,stc_direction,raw_phase,raw_transition_risk,candlestick_score,candlestick_patterns,harmonic_pattern,harmonic_score,gann_score,gann_active_cycle_days
2020-08-25,1922.6104736328125,EXPANSION,0.67,medium,0.088,CONTRACTING_RANGE,0.06,0.0,-0.537,0.801,9.09,6.92,FALLING,DISTRIBUTION,medium,0.6,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-08-28,1919.09521484375,DISTRIBUTION,0.67,medium,0.102,CONTRACTING_RANGE,0.01,0.0,-0.505,0.812,8.8,7.44,FALLING,DISTRIBUTION,medium,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-09-02,1941.8992919921875,DISTRIBUTION,0.67,medium,0.133,CONTRACTING_RANGE,0.0,0.0,-0.501,0.899,9.99,8.0,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-09-07,1994.9658203125,DISTRIBUTION,0.67,low,0.292,LOWER_HIGHS_LOWER_LOWS,87.5,-1.0,0.875,1.0,12.84,8.52,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-09-10,1998.4805908203125,DISTRIBUTION,0.67,low,0.328,LOWER_HIGHS_LOWER_LOWS,98.44,-1.0,0.984,1.0,12.82,8.98,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-09-15,2135.862060546875,DISTRIBUTION,0.67,low,0.206,LOWER_HIGHS_LOWER_LOWS,99.8,-1.0,0.619,1.0,20.21,9.26,RISING,EXPANSION,low,-0.333,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-09-18,2100.284423828125,DISTRIBUTION,1.0,low,0.505,EXPANDING_RANGE_VOLATILE,99.98,0.0,0.515,1.0,17.82,9.66,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-09-23,2115.330810546875,EXPANSION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.502,1.0,18.3,10.13,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-09-28,2080.052001953125,EXPANSION,0.67,high,0.049,EXPANDING_RANGE_VOLATILE,14.59,0.0,-0.854,1.0,16.02,10.36,FALLING,DISTRIBUTION,high,1.0,HAMMER,,0.0,0.0,
2020-10-01,2163.33837890625,EXPANSION,0.67,high,0.036,EXPANDING_RANGE_VOLATILE,10.9,0.0,-0.891,1.0,20.25,10.85,FALLING,DISTRIBUTION,high,1.0,HAMMER,,0.0,0.0,
2020-10-07,2345.513427734375,EXPANSION,1.0,low,0.579,EXPANDING_RANGE_VOLATILE,73.58,0.0,0.736,1.0,29.82,11.79,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-10-12,2426.142333984375,EXPANSION,1.0,low,0.656,EXPANDING_RANGE_VOLATILE,96.7,0.0,0.967,1.0,33.69,12.83,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-10-15,2359.51708984375,EXPANSION,1.0,low,0.584,EXPANDING_RANGE_VOLATILE,99.59,0.0,0.752,1.0,29.44,13.87,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-10-20,2358.140380859375,EXPANSION,0.67,medium,0.191,EXPANDING_RANGE_VOLATILE,57.37,0.0,-0.426,1.0,28.81,14.66,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-10-23,2313.197509765625,EXPANSION,0.67,high,0.024,EXPANDING_RANGE_VOLATILE,7.17,0.0,-0.928,1.0,25.88,15.42,FALLING,DISTRIBUTION,high,0.667,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-10-28,2257.58056640625,EXPANSION,0.67,high,0.003,EXPANDING_RANGE_VOLATILE,0.9,0.0,-0.991,1.0,22.46,16.17,FALLING,DISTRIBUTION,high,1.0,DOJI,,0.0,0.0,
2020-11-02,2242.42822265625,EXPANSION,0.67,medium,0.144,EXPANDING_RANGE_VOLATILE,0.11,0.0,-0.568,1.0,21.24,16.88,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-11-05,2312.25048828125,DISTRIBUTION,0.67,high,0.497,HIGHER_HIGHS_HIGHER_LOWS,0.01,1.0,-0.509,1.0,24.6,17.66,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-11-10,2281.171142578125,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.501,1.0,22.45,18.48,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-11-13,2287.41259765625,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.5,1.0,22.34,19.18,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-11-18,2261.411865234375,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,20.51,19.69,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-11-23,2345.440673828125,DISTRIBUTION,1.0,low,0.5,CONTRACTING_RANGE,50.0,0.0,0.5,1.0,24.46,20.12,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2020-11-26,2342.298095703125,DISTRIBUTION,1.0,low,0.479,CONTRACTING_RANGE,43.75,0.0,0.437,1.0,23.78,20.24,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-12-02,2367.22216796875,DISTRIBUTION,0.67,low,0.253,CONTRACTING_RANGE,58.59,0.0,-0.242,1.0,24.59,20.49,FALLING,DISTRIBUTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-12-07,2357.020751953125,DISTRIBUTION,0.67,low,0.227,CONTRACTING_RANGE,24.81,0.0,-0.318,1.0,23.58,20.83,FALLING,DISTRIBUTION,low,-0.5,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2020-12-10,2397.14013671875,DISTRIBUTION,1.0,low,0.635,CONTRACTING_RANGE,90.6,0.0,0.906,1.0,25.13,21.28,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-12-15,2377.554443359375,DISTRIBUTION,1.0,low,0.651,CONTRACTING_RANGE,95.3,0.0,0.953,1.0,23.54,21.31,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-12-18,2463.1748046875,DISTRIBUTION,1.0,low,0.524,CONTRACTING_RANGE,99.22,0.0,0.571,1.0,27.28,20.87,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-12-23,2504.285888671875,DISTRIBUTION,1.0,low,0.52,CONTRACTING_RANGE,99.9,0.0,0.56,1.0,28.7,20.36,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-12-29,2523.010986328125,EXPANSION,1.0,low,0.502,CONTRACTING_RANGE,99.99,0.0,0.507,1.0,28.85,20.02,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-01-01,2521.073974609375,EXPANSION,0.67,medium,0.133,CONTRACTING_RANGE,39.85,0.0,-0.602,1.0,27.77,19.6,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-01-06,2627.186279296875,EXPANSION,0.67,low,0.295,CONTRACTING_RANGE,79.48,0.0,-0.115,1.0,31.9,19.47,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-01-11,2734.76171875,EXPANSION,1.0,low,0.653,CONTRACTING_RANGE,96.02,0.0,0.96,1.0,36.07,19.63,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-01-14,2804.012939453125,EXPANSION,1.0,low,0.577,CONTRACTING_RANGE,99.47,0.0,0.731,1.0,38.25,19.98,RISING,EXPANSION,low,-1.0,DOJI,,0.0,-0.6,45
2021-01-19,2812.638671875,EXPANSION,1.0,low,0.514,CONTRACTING_RANGE,99.93,0.0,0.541,1.0,37.37,20.27,RISING,EXPANSION,low,-1.0,DOJI,,0.0,-0.6,49
2021-01-22,2849.21240234375,EXPANSION,1.0,low,0.502,CONTRACTING_RANGE,99.99,0.0,0.505,1.0,37.76,20.59,RISING,EXPANSION,low,0.0,,,0.0,-0.6,49
2021-01-28,2757.30419921875,EXPANSION,0.67,high,0.417,HIGHER_HIGHS_HIGHER_LOWS,25.0,1.0,-0.75,1.0,32.06,20.92,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-02-02,2763.255859375,EXPANSION,0.67,high,0.344,HIGHER_HIGHS_HIGHER_LOWS,3.12,1.0,-0.969,1.0,31.22,21.15,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-02-05,2724.0078125,EXPANSION,0.67,high,0.421,HIGHER_HIGHS_HIGHER_LOWS,0.39,1.0,-0.738,1.0,28.25,21.29,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-02-10,2771.75244140625,EXPANSION,0.67,high,0.49,HIGHER_HIGHS_HIGHER_LOWS,0.05,1.0,-0.53,1.0,29.4,21.5,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-02-15,2708.3955078125,DISTRIBUTION,0.67,high,0.499,HIGHER_HIGHS_HIGHER_LOWS,0.01,1.0,-0.504,1.0,25.5,21.68,FALLING,DISTRIBUTION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-02-18,2637.2314453125,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,21.33,21.61,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-02-23,2570.682861328125,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,17.5,21.33,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-02-26,2496.58740234375,DISTRIBUTION,0.67,medium,0.167,CONTRACTING_RANGE,0.0,0.0,-0.5,1.0,13.41,20.95,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-03-03,2638.7412109375,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,19.12,20.58,FALLING,DISTRIBUTION,low,1.0,DOJI,,0.0,0.0,
2021-03-08,2593.757568359375,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,16.37,20.14,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-03-12,2637.749267578125,DISTRIBUTION,0.67,low,0.25,LOWER_HIGHS_LOWER_LOWS,75.0,-1.0,0.75,1.0,17.6,19.71,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-03-17,2685.19189453125,DISTRIBUTION,0.67,low,0.323,LOWER_HIGHS_LOWER_LOWS,96.88,-1.0,0.969,1.0,18.98,19.34,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-03-22,2699.59716796875,DISTRIBUTION,1.0,low,0.556,CONTRACTING_RANGE,97.24,0.0,0.667,1.0,18.92,18.69,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-03-25,2643.701171875,DISTRIBUTION,1.0,low,0.485,CONTRACTING_RANGE,97.48,0.0,0.456,1.0,15.77,17.89,FALLING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-03-31,2741.173828125,EXPANSION,1.0,low,0.48,CONTRACTING_RANGE,97.09,0.0,0.44,1.0,19.29,16.98,FALLING,EXPANSION,low,0.0,,,0.0,0.0,
2021-04-06,2816.0888671875,EXPANSION,1.0,low,0.555,CONTRACTING_RANGE,99.64,0.0,0.666,1.0,21.73,16.1,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-04-09,2865.73095703125,EXPANSION,1.0,low,0.509,CONTRACTING_RANGE,99.95,0.0,0.528,1.0,22.99,15.31,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-04-15,2776.625732421875,EXPANSION,0.67,high,0.447,HIGHER_HIGHS_HIGHER_LOWS,33.99,1.0,-0.66,1.0,18.42,14.59,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-04-20,2712.44970703125,EXPANSION,0.67,high,0.347,HIGHER_HIGHS_HIGHER_LOWS,4.25,1.0,-0.958,1.0,15.0,13.88,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-04-26,2674.71044921875,EXPANSION,0.67,medium,0.059,CONTRACTING_RANGE,0.53,0.0,-0.824,1.0,12.86,13.16,FALLING,DISTRIBUTION,medium,1.0,DOJI,,0.0,0.0,
2021-04-29,2687.175537109375,EXPANSION,0.67,medium,0.153,CONTRACTING_RANGE,0.07,0.0,-0.54,1.0,12.81,12.43,FALLING,DISTRIBUTION,medium,1.0,DOJI,,0.0,0.0,
2021-05-04,2630.676025390625,DISTRIBUTION,0.67,medium,0.165,CONTRACTING_RANGE,0.01,0.0,-0.505,1.0,9.93,11.69,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2021-05-07,2702.39990234375,DISTRIBUTION,0.67,low,-0.137,LOWER_HIGHS_LOWER_LOWS,2.98,-1.0,-0.411,1.0,12.37,11.24,RISING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-05-12,2663.325439453125,DISTRIBUTION,0.67,low,0.193,LOWER_HIGHS_LOWER_LOWS,57.97,-1.0,0.58,1.0,10.19,11.01,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-05-18,2664.359619140625,DISTRIBUTION,0.67,low,-0.23,LOWER_HIGHS_LOWER_LOWS,15.72,-1.0,-0.689,1.0,9.73,10.79,FALLING,DISTRIBUTION,low,0.0,,,0.0,0.0,
2021-05-21,2657.200927734375,DISTRIBUTION,0.67,low,-0.336,LOWER_HIGHS_LOWER_LOWS,2.32,-1.0,-0.977,0.968,8.97,10.39,FALLING,CONTRACTION,low,-1.0,DOJI,,0.0,0.0,
2021-05-26,2737.808837890625,DISTRIBUTION,1.0,low,0.584,CONTRACTING_RANGE,75.29,0.0,0.753,1.0,11.75,10.09,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2021-05-31,2738.372314453125,DISTRIBUTION,1.0,low,0.656,CONTRACTING_RANGE,96.91,0.0,0.969,1.0,11.24,9.81,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-06-03,2722.85693359375,DISTRIBUTION,1.0,low,0.571,CONTRACTING_RANGE,99.61,0.0,0.736,0.976,10.09,9.44,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-06-08,2773.912109375,DISTRIBUTION,1.0,low,0.51,CONTRACTING_RANGE,99.95,0.0,0.529,1.0,11.6,9.07,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-11,2837.752197265625,EXPANSION,1.0,low,0.501,CONTRACTING_RANGE,99.99,0.0,0.504,1.0,13.57,8.84,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-16,2838.228759765625,EXPANSION,1.0,low,0.5,CONTRACTING_RANGE,100.0,0.0,0.5,1.0,12.97,8.49,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-21,2837.14501953125,EXPANSION,1.0,low,0.5,CONTRACTING_RANGE,100.0,0.0,0.5,1.0,12.31,8.0,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-06-24,2924.259765625,EXPANSION,1.0,low,0.5,CONTRACTING_RANGE,100.0,0.0,0.5,1.0,15.12,7.48,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2021-06-29,2895.8720703125,EXPANSION,1.0,low,0.5,CONTRACTING_RANGE,100.0,0.0,0.5,1.0,13.39,7.3,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,-0.6,45
2021-07-02,2882.522216796875,EXPANSION,0.67,medium,0.158,CONTRACTING_RANGE,50.0,0.0,-0.5,0.973,12.29,7.18,FALLING,DISTRIBUTION,medium,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,-0.6,45
2021-07-07,2838.748779296875,EXPANSION,0.67,high,0.308,HIGHER_HIGHS_HIGHER_LOWS,6.25,1.0,-0.938,0.862,10.13,7.11,FALLING,DISTRIBUTION,high,0.0,,CRAB,-0.8,0.0,
2021-07-12,2767.80126953125,EXPANSION,0.67,high,0.24,HIGHER_HIGHS_HIGHER_LOWS,0.78,1.0,-0.977,0.696,6.95,6.98,FALLING,DISTRIBUTION,high,0.0,,CRAB,-0.8,0.0,
2021-07-15,2782.397705078125,EXPANSION,0.67,high,0.379,HIGHER_HIGHS_HIGHER_LOWS,0.1,1.0,-0.56,0.698,7.09,6.87,FALLING,DISTRIBUTION,high,1.0,BULLISH_ENGULFING,CRAB,-0.8,0.0,
2021-07-20,2784.873779296875,DISTRIBUTION,0.67,medium,0.387,HIGHER_HIGHS_HIGHER_LOWS,0.01,1.0,-0.507,0.669,6.76,6.63,FALLING,DISTRIBUTION,medium,1.0,BULLISH_ENGULFING,CRAB,-0.8,0.0,
2021-07-26,2777.706787109375,DISTRIBUTION,0.67,medium,0.378,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.501,0.635,6.13,6.56,FALLING,DISTRIBUTION,medium,0.0,,CRAB,-0.8,0.0,
2021-07-29,2776.1865234375,DISTRIBUTION,0.67,medium,0.373,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.5,0.62,5.83,6.57,FALLING,DISTRIBUTION,medium,0.0,,CRAB,-0.8,0.0,
2021-08-03,2853.587646484375,DISTRIBUTION,1.0,low,0.754,HIGHER_HIGHS_HIGHER_LOWS,50.0,1.0,0.5,0.761,8.54,6.68,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-08-06,2875.2177734375,DISTRIBUTION,1.0,low,0.909,HIGHER_HIGHS_HIGHER_LOWS,93.75,1.0,0.938,0.788,9.07,6.68,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-08-11,2905.10107421875,DISTRIBUTION,1.0,low,0.935,HIGHER_HIGHS_HIGHER_LOWS,99.22,1.0,0.977,0.828,9.85,6.71,RISING,EXPANSION,low,0.143,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2021-08-16,3016.946533203125,DISTRIBUTION,1.0,low,0.853,HIGHER_HIGHS_HIGHER_LOWS,99.9,1.0,0.56,1.0,13.65,6.89,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-08-20,3092.132568359375,EXPANSION,1.0,low,0.836,HIGHER_HIGHS_HIGHER_LOWS,99.99,1.0,0.507,1.0,15.94,7.12,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-08-25,3178.56787109375,EXPANSION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,1.0,18.59,7.34,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-08-30,3215.31396484375,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,19.36,7.61,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-09-02,3332.978759765625,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,23.06,7.99,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-09-07,3314.866455078125,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,21.69,8.34,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-09-13,3340.44970703125,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,21.94,8.62,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,-0.6,45
2021-09-16,3390.791259765625,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,23.05,9.11,RISING,EXPANSION,low,-1.0,DOJI,,0.0,-0.6,49
2021-09-21,3355.738525390625,EXPANSION,0.67,high,0.375,HIGHER_HIGHS_HIGHER_LOWS,12.5,1.0,-0.875,1.0,21.12,9.6,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-09-24,3362.99267578125,EXPANSION,0.67,high,0.339,HIGHER_HIGHS_HIGHER_LOWS,1.56,1.0,-0.984,1.0,20.72,10.28,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,0.0,
2021-09-29,3294.017333984375,EXPANSION,0.67,high,0.46,HIGHER_HIGHS_HIGHER_LOWS,0.2,1.0,-0.619,1.0,17.65,10.85,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,0.0,
2021-10-04,3277.86083984375,EXPANSION,0.67,high,0.495,HIGHER_HIGHS_HIGHER_LOWS,0.02,1.0,-0.515,1.0,16.54,11.37,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-10-07,3381.75634765625,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.09,1.0,-0.499,1.0,19.63,12.01,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-10-12,3173.225830078125,DISTRIBUTION,0.67,medium,0.604,HIGHER_HIGHS_HIGHER_LOWS,10.42,1.0,-0.188,1.0,11.77,12.57,RISING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2021-10-18,3174.352783203125,DISTRIBUTION,0.67,high,0.479,HIGHER_HIGHS_HIGHER_LOWS,2.39,1.0,-0.562,1.0,11.41,12.88,FALLING,DISTRIBUTION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-10-21,3074.56591796875,DISTRIBUTION,0.67,high,0.444,HIGHER_HIGHS_HIGHER_LOWS,0.3,1.0,-0.668,1.0,7.57,13.05,FALLING,DISTRIBUTION,high,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2021-10-26,3031.135009765625,DISTRIBUTION,0.67,high,0.472,HIGHER_HIGHS_HIGHER_LOWS,0.04,1.0,-0.523,0.94,5.77,13.03,FALLING,DISTRIBUTION,high,1.0,DOJI,,0.0,0.0,
2021-10-29,2957.283935546875,DISTRIBUTION,0.67,high,0.428,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.503,0.786,3.0,12.72,FALLING,DISTRIBUTION,high,0.111,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-11-03,3039.533203125,DISTRIBUTION,0.67,high,0.468,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.5,0.903,5.69,12.37,FALLING,DISTRIBUTION,high,0.333,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-11-09,3051.2392578125,DISTRIBUTION,0.67,medium,0.132,EXPANDING_RANGE_VOLATILE,0.0,0.0,-0.5,0.895,5.94,11.96,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2021-11-12,3068.951904296875,DISTRIBUTION,1.0,low,0.464,EXPANDING_RANGE_VOLATILE,50.0,0.0,0.5,0.892,6.43,11.41,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-11-17,3065.33935546875,DISTRIBUTION,1.0,low,0.596,EXPANDING_RANGE_VOLATILE,93.75,0.0,0.938,0.849,6.17,10.82,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-11-23,3015.1630859375,DISTRIBUTION,0.67,low,-0.276,LOWER_HIGHS_LOWER_LOWS,45.43,-1.0,-0.546,0.717,4.28,10.05,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2021-11-26,3000.018798828125,DISTRIBUTION,0.67,low,-0.424,LOWER_HIGHS_LOWER_LOWS,8.65,-1.0,-0.914,0.642,3.62,9.21,FALLING,CONTRACTION,low,0.143,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-12-01,3113.9931640625,DISTRIBUTION,1.0,low,0.504,CONTRACTING_RANGE,72.43,0.0,0.724,0.788,7.38,8.39,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2021-12-06,3077.9599609375,DISTRIBUTION,1.0,low,0.55,CONTRACTING_RANGE,96.55,0.0,0.966,0.684,5.93,7.75,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-12-09,3134.838623046875,DISTRIBUTION,1.0,low,0.5,CONTRACTING_RANGE,99.57,0.0,0.763,0.736,7.65,7.07,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-12-14,3154.02978515625,DISTRIBUTION,1.0,low,0.42,CONTRACTING_RANGE,99.95,0.0,0.533,0.727,8.03,6.52,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-12-17,3119.694091796875,EXPANSION,1.0,low,0.375,CONTRACTING_RANGE,99.99,0.0,0.504,0.621,6.54,5.87,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2021-12-22,3160.0791015625,EXPANSION,0.67,medium,0.44,HIGHER_HIGHS_HIGHER_LOWS,68.67,1.0,-0.313,0.633,7.59,5.06,FALLING,DISTRIBUTION,medium,1.0,DOJI,,0.0,0.0,
2021-12-27,3216.957275390625,EXPANSION,1.0,low,0.832,HIGHER_HIGHS_HIGHER_LOWS,92.0,1.0,0.796,0.7,9.21,4.79,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2021-12-30,3249.727294921875,EXPANSION,1.0,low,0.875,HIGHER_HIGHS_HIGHER_LOWS,98.88,1.0,0.898,0.728,9.97,4.6,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2022-01-04,3381.152099609375,EXPANSION,1.0,low,0.84,HIGHER_HIGHS_HIGHER_LOWS,99.86,1.0,0.584,0.937,14.03,4.71,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2022-01-07,3353.952392578125,EXPANSION,1.0,low,0.799,HIGHER_HIGHS_HIGHER_LOWS,99.98,1.0,0.511,0.885,12.72,4.97,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2022-01-12,3359.52294921875,EXPANSION,1.0,low,0.799,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,0.895,12.51,5.39,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2022-01-17,3498.128662109375,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,16.69,5.79,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2022-01-20,3336.348876953125,EXPANSION,0.67,high,0.451,HIGHER_HIGHS_HIGHER_LOWS,50.0,1.0,-0.5,0.854,10.92,6.16,FALLING,DISTRIBUTION,high,-0.5,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2022-01-25,3286.95556640625,EXPANSION,0.67,high,0.277,HIGHER_HIGHS_HIGHER_LOWS,6.25,1.0,-0.938,0.769,9.01,6.38,FALLING,DISTRIBUTION,high,0.111,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2022-01-31,3257.6171875,EXPANSION,0.67,high,0.246,HIGHER_HIGHS_HIGHER_LOWS,0.78,1.0,-0.977,0.716,7.83,6.49,FALLING,DISTRIBUTION,high,0.333,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2022-02-03,3334.6484375,EXPANSION,0.67,high,0.428,HIGHER_HIGHS_HIGHER_LOWS,0.1,1.0,-0.56,0.844,10.06,6.82,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
