date,close,cycle_phase,cycle_confidence,transition_risk,composite_score,zigzag_structure,stc_value,zigzag_score,stc_score,trend_score,trend_price_vs_sma200_pct,trend_sma50_vs_sma200_pct,stc_direction,raw_phase,raw_transition_risk,candlestick_score,candlestick_patterns,harmonic_pattern,harmonic_score,gann_score,gann_active_cycle_days
2019-09-13,332.914306640625,DISTRIBUTION,1.0,low,0.846,HIGHER_HIGHS_HIGHER_LOWS,99.94,1.0,0.538,1.0,14.5,11.85,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-09-18,331.60296630859375,EXPANSION,1.0,low,0.835,HIGHER_HIGHS_HIGHER_LOWS,99.99,1.0,0.505,1.0,13.47,10.66,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-09-23,390.8453674316406,EXPANSION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,1.0,32.89,10.19,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-09-26,388.6160583496094,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,31.17,10.47,RISING,EXPANSION,low,1.0,MORNING_STAR,,0.0,0.0,
2019-10-01,387.8001403808594,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,29.92,10.8,RISING,EXPANSION,low,1.0,MORNING_STAR,,0.0,0.0,
2019-10-07,378.9123840332031,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,26.03,11.12,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-10-11,385.9351806640625,EXPANSION,1.0,low,0.5,EXPANDING_RANGE_VOLATILE,100.0,0.0,0.5,1.0,27.43,11.88,RISING,EXPANSION,low,1.0,MORNING_STAR,,0.0,0.0,
2019-10-16,390.1314392089844,EXPANSION,0.67,high,0.042,CONTRACTING_RANGE,12.5,0.0,-0.875,1.0,27.93,12.39,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2019-10-22,391.85552978515625,EXPANSION,1.0,low,0.536,CONTRACTING_RANGE,70.31,0.0,0.609,1.0,27.58,13.22,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-10-25,387.2999267578125,EXPANSION,0.67,medium,0.572,HIGHER_HIGHS_HIGHER_LOWS,28.08,1.0,-0.283,1.0,25.23,13.92,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-10-30,387.7613830566406,EXPANSION,0.67,high,0.345,HIGHER_HIGHS_HIGHER_LOWS,3.51,1.0,-0.965,1.0,24.58,14.47,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2019-11-04,399.51458740234375,EXPANSION,0.67,high,0.411,HIGHER_HIGHS_HIGHER_LOWS,0.44,1.0,-0.768,1.0,27.47,15.08,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2019-11-07,410.47625732421875,EXPANSION,1.0,low,0.817,HIGHER_HIGHS_HIGHER_LOWS,44.97,1.0,0.45,1.0,29.96,16.01,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-11-13,402.5792236328125,EXPANSION,1.0,low,0.954,HIGHER_HIGHS_HIGHER_LOWS,86.23,1.0,0.862,1.0,26.5,16.74,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-11-18,403.58453369140625,EXPANSION,0.67,medium,0.577,HIGHER_HIGHS_HIGHER_LOWS,56.0,1.0,-0.27,1.0,25.88,17.45,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2019-11-21,400.549072265625,EXPANSION,0.67,high,0.357,HIGHER_HIGHS_HIGHER_LOWS,7.0,1.0,-0.93,1.0,24.06,18.19,FALLING,DISTRIBUTION,high,1.0,DOJI,,0.0,0.0,
2019-11-26,398.0915832519531,EXPANSION,0.67,high,0.336,HIGHER_HIGHS_HIGHER_LOWS,0.88,1.0,-0.991,1.0,22.48,18.66,FALLING,DISTRIBUTION,high,-0.667,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-11-29,395.7457580566406,EXPANSION,0.67,high,0.478,HIGHER_HIGHS_HIGHER_LOWS,0.11,1.0,-0.567,1.0,20.9,19.05,FALLING,DISTRIBUTION,high,0.2,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2019-12-04,387.64959716796875,DISTRIBUTION,0.67,high,0.497,HIGHER_HIGHS_HIGHER_LOWS,0.01,1.0,-0.508,1.0,17.71,19.36,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2019-12-09,383.181396484375,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.501,1.0,15.69,18.8,FALLING,DISTRIBUTION,high,1.0,"DOJI,HAMMER",,0.0,0.0,
2019-12-12,394.0896301269531,DISTRIBUTION,0.67,medium,0.167,EXPANDING_RANGE_VOLATILE,0.0,0.0,-0.5,1.0,18.27,18.14,FALLING,DISTRIBUTION,medium,1.0,HAMMER,,0.0,0.0,
2019-12-17,401.72442626953125,DISTRIBUTION,1.0,low,0.5,EXPANDING_RANGE_VOLATILE,50.0,0.0,0.5,1.0,19.77,17.51,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-12-20,401.7098693847656,DISTRIBUTION,1.0,low,0.646,EXPANDING_RANGE_VOLATILE,93.75,0.0,0.938,1.0,18.98,17.04,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2019-12-26,406.7122802734375,DISTRIBUTION,1.0,low,0.659,EXPANDING_RANGE_VOLATILE,99.22,0.0,0.977,1.0,19.68,16.67,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2019-12-31,411.3406982421875,DISTRIBUTION,1.0,low,0.52,EXPANDING_RANGE_VOLATILE,99.9,0.0,0.56,1.0,20.22,16.29,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-01-03,407.3290710449219,EXPANSION,1.0,low,0.491,EXPANDING_RANGE_VOLATILE,98.81,0.0,0.472,1.0,18.29,15.81,FALLING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-01-08,393.3902282714844,EXPANSION,0.67,medium,0.062,EXPANDING_RANGE_VOLATILE,18.71,0.0,-0.813,1.0,13.64,15.24,FALLING,DISTRIBUTION,medium,-1.0,DOJI,,0.0,0.0,
2020-01-13,404.5170593261719,EXPANSION,0.67,high,0.341,HIGHER_HIGHS_HIGHER_LOWS,2.34,1.0,-0.977,1.0,16.21,14.81,FALLING,DISTRIBUTION,high,1.0,DOJI,,0.0,0.0,
2020-01-16,409.93231201171875,EXPANSION,0.67,high,0.493,HIGHER_HIGHS_HIGHER_LOWS,5.49,1.0,-0.522,1.0,17.13,14.3,FALLING,DISTRIBUTION,high,1.0,DOJI,,0.0,0.0,
2020-01-21,402.001220703125,EXPANSION,1.0,low,0.867,HIGHER_HIGHS_HIGHER_LOWS,60.12,1.0,0.601,1.0,14.24,13.65,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-01-24,407.4310607910156,EXPANSION,0.67,high,0.55,HIGHER_HIGHS_HIGHER_LOWS,16.7,1.0,-0.351,1.0,15.22,13.07,FALLING,DISTRIBUTION,high,1.0,MORNING_STAR,,0.0,0.0,
2020-01-29,429.23773193359375,EXPANSION,1.0,low,0.746,HIGHER_HIGHS_HIGHER_LOWS,54.51,1.0,0.238,1.0,20.78,12.67,RISING,EXPANSION,low,1.0,"BULLISH_ENGULFING,MORNING_STAR",,0.0,0.0,
2020-02-03,423.4436950683594,EXPANSION,1.0,low,0.981,HIGHER_HIGHS_HIGHER_LOWS,94.31,1.0,0.943,1.0,18.51,12.47,RISING,EXPANSION,low,-0.6,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-02-06,453.2640075683594,EXPANSION,1.0,low,0.978,HIGHER_HIGHS_HIGHER_LOWS,99.29,1.0,0.934,1.0,26.05,12.5,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-02-11,461.3262023925781,EXPANSION,1.0,low,0.851,HIGHER_HIGHS_HIGHER_LOWS,99.91,1.0,0.554,1.0,27.42,12.8,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-02-14,464.4733581542969,EXPANSION,1.0,low,0.836,HIGHER_HIGHS_HIGHER_LOWS,99.99,1.0,0.507,1.0,27.4,13.29,RISING,EXPANSION,low,0.143,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-02-19,473.8274230957031,EXPANSION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.501,1.0,29.07,13.86,RISING,EXPANSION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-02-25,468.7667236328125,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,26.82,14.31,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-02-28,433.78851318359375,EXPANSION,0.67,high,0.417,HIGHER_HIGHS_HIGHER_LOWS,25.0,1.0,-0.75,1.0,16.57,14.45,FALLING,DISTRIBUTION,high,-1.0,DOJI,,0.0,0.0,
2020-03-04,417.3147277832031,EXPANSION,0.67,high,0.344,HIGHER_HIGHS_HIGHER_LOWS,3.12,1.0,-0.969,1.0,11.5,14.18,FALLING,DISTRIBUTION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-03-09,392.0406188964844,EXPANSION,0.67,medium,0.055,CONTRACTING_RANGE,0.39,0.0,-0.738,0.902,4.31,13.72,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-03-13,384.811767578125,EXPANSION,0.67,low,-0.257,LOWER_HIGHS_LOWER_LOWS,0.05,-1.0,-0.53,0.76,2.19,13.01,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-03-18,298.04644775390625,EXPANSION,1.0,low,-0.651,LOWER_HIGHS_LOWER_LOWS,0.01,-1.0,-0.504,-0.449,-20.84,11.86,FALLING,CONTRACTION,low,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-03-23,220.62750244140625,EXPANSION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-41.23,10.02,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-03-26,271.9886779785156,EXPANSION,1.0,low,-0.822,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-0.965,-27.3,7.99,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-03-31,215.72555541992188,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-42.08,5.54,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-04-07,219.38133239746094,CONTRACTION,1.0,low,-0.833,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,-1.0,-40.8,3.07,FALLING,CONTRACTION,low,1.0,DOJI,,0.0,0.0,
2020-04-13,222.68663024902344,CONTRACTION,0.33,medium,-0.167,EXPANDING_RANGE_VOLATILE,50.0,0.0,0.5,-1.0,-39.65,0.72,RISING,ACCUMULATION,medium,1.0,DOJI,,0.0,0.0,
2020-04-17,224.71652221679688,CONTRACTION,0.67,low,0.208,HIGHER_HIGHS_HIGHER_LOWS,62.5,1.0,0.625,-1.0,-38.78,-2.07,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-04-22,209.14901733398438,CONTRACTION,0.33,high,-0.02,CONTRACTING_RANGE,94.0,0.0,0.94,-1.0,-42.71,-5.08,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-04-27,199.0043487548828,CONTRACTION,0.67,high,-0.448,LOWER_HIGHS_LOWER_LOWS,92.74,-1.0,0.657,-1.0,-45.13,-8.56,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-04-30,225.6852569580078,CONTRACTION,0.67,high,-0.489,LOWER_HIGHS_LOWER_LOWS,99.09,-1.0,0.533,-1.0,-37.42,-12.01,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-05-06,205.05999755859375,CONTRACTION,0.33,medium,-0.144,EXPANDING_RANGE_VOLATILE,99.89,0.0,0.569,-1.0,-42.79,-15.89,RISING,ACCUMULATION,medium,0.0,,SHARK,-0.8,0.0,
2020-05-11,196.18096923828125,ACCUMULATION,0.33,medium,-0.164,CONTRACTING_RANGE,99.99,0.0,0.509,-1.0,-44.96,-20.0,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-05-14,205.61978149414062,ACCUMULATION,0.33,medium,-0.166,CONTRACTING_RANGE,100.0,0.0,0.501,-1.0,-42.0,-23.99,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-05-19,191.3032989501953,ACCUMULATION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-45.74,-27.75,RISING,EXPANSION,low,1.0,DOJI,,0.0,0.0,
2020-05-22,184.52235412597656,ACCUMULATION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,100.0,-1.0,0.5,-1.0,-47.4,-31.36,RISING,ACCUMULATION,high,1.0,DOJI,,0.0,0.0,
2020-05-28,189.6239013671875,ACCUMULATION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,100.0,-1.0,0.5,-1.0,-45.64,-34.64,RISING,ACCUMULATION,high,0.0,,,0.0,0.0,
2020-06-02,228.42100524902344,ACCUMULATION,0.33,medium,-0.167,CONTRACTING_RANGE,100.0,0.0,0.5,-1.0,-34.23,-37.09,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-06-05,232.71937561035156,ACCUMULATION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-32.75,-38.07,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-06-10,237.12966918945312,ACCUMULATION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-31.22,-38.01,RISING,EXPANSION,low,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-06-15,228.92724609375,ACCUMULATION,0.33,medium,-0.167,EXPANDING_RANGE_VOLATILE,100.0,0.0,0.5,-1.0,-33.34,-38.21,RISING,ACCUMULATION,medium,0.143,"BEARISH_ENGULFING,BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-06-18,245.92108154296875,ACCUMULATION,0.33,medium,-0.167,CONTRACTING_RANGE,100.0,0.0,0.5,-1.0,-28.15,-37.66,RISING,ACCUMULATION,medium,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-06-23,294.55621337890625,ACCUMULATION,0.33,medium,-0.167,CONTRACTING_RANGE,100.0,0.0,0.5,-1.0,-13.79,-36.54,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-06-26,282.6785583496094,ACCUMULATION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-17.13,-35.4,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-07-01,287.58538818359375,ACCUMULATION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,100.0,-1.0,0.5,-1.0,-15.56,-34.26,RISING,ACCUMULATION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-06,302.66607666015625,ACCUMULATION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,100.0,-1.0,0.5,-1.0,-10.98,-32.67,RISING,ACCUMULATION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-09,324.20166015625,ACCUMULATION,0.67,low,0.167,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,-1.0,-4.6,-30.55,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-07-14,310.6640625,ACCUMULATION,0.33,medium,-0.167,CONTRACTING_RANGE,100.0,0.0,0.5,-1.0,-8.54,-28.77,RISING,ACCUMULATION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-17,321.4075012207031,ACCUMULATION,0.67,high,-0.5,LOWER_HIGHS_LOWER_LOWS,100.0,-1.0,0.5,-1.0,-5.1,-26.56,FALLING,ACCUMULATION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-22,316.705078125,ACCUMULATION,0.33,medium,-0.167,EXPANDING_RANGE_VOLATILE,100.0,0.0,0.5,-1.0,-6.22,-24.11,FALLING,ACCUMULATION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-27,308.7363586425781,ACCUMULATION,0.67,low,-0.583,EXPANDING_RANGE_VOLATILE,25.0,0.0,-0.75,-1.0,-8.28,-21.92,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-07-30,313.3267822265625,ACCUMULATION,0.67,medium,-0.323,HIGHER_HIGHS_HIGHER_LOWS,3.12,1.0,-0.969,-1.0,-6.64,-19.48,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-08-04,315.0110778808594,ACCUMULATION,0.67,low,-0.579,CONTRACTING_RANGE,0.39,0.0,-0.738,-1.0,-5.85,-16.94,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-08-07,337.27685546875,ACCUMULATION,1.0,low,-0.665,LOWER_HIGHS_LOWER_LOWS,6.52,-1.0,-0.336,-0.658,1.08,-14.24,RISING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-08-12,332.7934875488281,ACCUMULATION,0.67,medium,0.035,EXPANDING_RANGE_VOLATILE,70.51,0.0,0.705,-0.6,0.01,-12.02,RISING,ACCUMULATION,medium,-1.0,DOJI,SHARK,-0.8,0.0,
2020-08-17,329.5368957519531,ACCUMULATION,0.67,medium,0.069,EXPANDING_RANGE_VOLATILE,74.45,0.0,0.744,-0.538,-0.7,-10.06,RISING,ACCUMULATION,medium,-1.0,DOJI,SHARK,-0.8,0.0,
2020-08-20,330.4130859375,ACCUMULATION,0.67,medium,-0.073,HIGHER_HIGHS_HIGHER_LOWS,19.35,1.0,-0.807,-0.411,-0.17,-8.05,FALLING,DISTRIBUTION,medium,0.0,,,0.0,0.0,
2020-08-25,354.6649475097656,ACCUMULATION,0.67,high,0.08,HIGHER_HIGHS_HIGHER_LOWS,15.94,1.0,-0.841,0.081,7.45,-5.82,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2020-08-28,357.3811950683594,ACCUMULATION,1.0,low,0.698,HIGHER_HIGHS_HIGHER_LOWS,85.0,1.0,0.85,0.245,8.53,-3.63,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-09-02,357.171875,ACCUMULATION,1.0,low,0.763,HIGHER_HIGHS_HIGHER_LOWS,96.34,1.0,0.963,0.327,8.74,-2.2,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-09-07,341.25390625,ACCUMULATION,0.33,low,-0.019,CONTRACTING_RANGE,68.74,0.0,-0.225,0.168,4.16,-0.79,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-09-10,340.6258850097656,ACCUMULATION,0.33,medium,-0.226,CONTRACTING_RANGE,8.59,0.0,-0.914,0.237,4.26,0.48,FALLING,DISTRIBUTION,medium,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-09-15,342.0570983886719,ACCUMULATION,0.67,low,-0.556,LOWER_HIGHS_LOWER_LOWS,1.07,-1.0,-0.989,0.32,4.98,1.42,FALLING,CONTRACTION,low,-1.0,BEARISH_ENGULFING,GARTLEY,0.8,0.0,
2020-09-18,338.2991027832031,ACCUMULATION,0.67,low,-0.425,LOWER_HIGHS_LOWER_LOWS,0.13,-1.0,-0.582,0.306,4.08,2.04,FALLING,CONTRACTION,low,0.5,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-09-23,315.8143005371094,ACCUMULATION,0.67,low,-0.503,LOWER_HIGHS_LOWER_LOWS,0.02,-1.0,-0.51,-0.0,-2.54,2.53,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-09-28,324.70306396484375,ACCUMULATION,0.67,low,-0.447,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.501,0.16,0.56,2.63,FALLING,CONTRACTION,low,0.0,,,0.0,0.0,
2020-10-01,335.1836242675781,ACCUMULATION,0.33,low,-0.047,LOWER_HIGHS_LOWER_LOWS,50.0,-1.0,0.5,0.36,4.14,3.06,RISING,ACCUMULATION,low,0.0,,,0.0,0.0,
2020-10-07,324.3135681152344,ACCUMULATION,0.33,medium,-0.025,LOWER_HIGHS_LOWER_LOWS,68.6,-1.0,0.686,0.239,1.08,3.71,RISING,ACCUMULATION,medium,0.0,,,0.0,0.0,
2020-10-12,323.92901611328125,ACCUMULATION,0.33,medium,-0.181,CONTRACTING_RANGE,17.94,0.0,-0.821,0.277,1.33,4.22,FALLING,DISTRIBUTION,medium,-1.0,DOJI,,0.0,0.0,
2020-10-15,312.98114013671875,ACCUMULATION,0.33,medium,-0.272,CONTRACTING_RANGE,3.02,0.0,-0.97,0.153,-1.69,4.76,FALLING,DISTRIBUTION,medium,0.6,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-10-20,317.5959167480469,ACCUMULATION,0.33,low,-0.147,CONTRACTING_RANGE,0.38,0.0,-0.699,0.257,0.2,4.93,FALLING,DISTRIBUTION,low,1.0,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-10-23,322.9262390136719,ACCUMULATION,0.33,low,-0.109,LOWER_HIGHS_LOWER_LOWS,30.42,-1.0,0.304,0.368,2.29,5.07,RISING,ACCUMULATION,low,0.143,"BEARISH_ENGULFING,BULLISH_ENGULFING",,0.0,0.0,
2020-10-28,328.1738586425781,ACCUMULATION,0.67,medium,0.111,LOWER_HIGHS_LOWER_LOWS,85.01,-1.0,0.85,0.483,4.27,5.39,RISING,ACCUMULATION,medium,1.0,BULLISH_ENGULFING,,0.0,0.0,
2020-11-02,332.9444274902344,ACCUMULATION,1.0,low,0.859,HIGHER_HIGHS_HIGHER_LOWS,98.13,1.0,0.981,0.595,6.18,5.73,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-11-05,363.8165283203125,ACCUMULATION,1.0,low,0.881,HIGHER_HIGHS_HIGHER_LOWS,99.77,1.0,0.643,1.0,16.36,6.03,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-11-10,409.73541259765625,ACCUMULATION,1.0,low,0.839,HIGHER_HIGHS_HIGHER_LOWS,99.97,1.0,0.518,1.0,31.16,6.79,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-11-13,426.0428466796875,ACCUMULATION,1.0,low,0.834,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.502,1.0,36.27,7.96,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-11-18,453.0791320800781,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,44.8,9.68,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-11-23,468.4324645996094,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,49.5,11.77,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-11-26,469.38653564453125,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,49.69,14.07,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-12-02,469.6445617675781,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,49.68,16.68,RISING,EXPANSION,low,0.0,,,0.0,0.0,
2020-12-07,470.1849060058594,EXPANSION,1.0,low,0.833,HIGHER_HIGHS_HIGHER_LOWS,100.0,1.0,0.5,1.0,49.8,19.74,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
2020-12-10,466.8114318847656,EXPANSION,0.67,high,0.375,HIGHER_HIGHS_HIGHER_LOWS,12.5,1.0,-0.875,1.0,48.74,22.64,FALLING,DISTRIBUTION,high,-1.0,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2020-12-15,498.7156677246094,EXPANSION,0.67,high,0.35,HIGHER_HIGHS_HIGHER_LOWS,4.97,1.0,-0.95,1.0,58.79,25.5,FALLING,DISTRIBUTION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2020-12-18,511.37213134765625,EXPANSION,1.0,low,0.896,HIGHER_HIGHS_HIGHER_LOWS,68.76,1.0,0.688,1.0,62.28,28.52,RISING,EXPANSION,low,-0.111,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-12-23,495.44439697265625,EXPANSION,1.0,low,0.774,HIGHER_HIGHS_HIGHER_LOWS,45.18,1.0,0.322,1.0,56.73,31.33,RISING,EXPANSION,low,0.5,"BULLISH_ENGULFING,DOJI",,0.0,0.0,
2020-12-29,506.3095397949219,EXPANSION,0.67,high,0.355,HIGHER_HIGHS_HIGHER_LOWS,6.5,1.0,-0.935,1.0,59.35,34.2,FALLING,DISTRIBUTION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-01-01,514.064208984375,EXPANSION,0.67,high,0.336,HIGHER_HIGHS_HIGHER_LOWS,0.81,1.0,-0.992,1.0,60.67,37.01,FALLING,DISTRIBUTION,high,1.0,BULLISH_ENGULFING,,0.0,0.0,
2021-01-06,489.7392578125,EXPANSION,0.67,high,0.479,HIGHER_HIGHS_HIGHER_LOWS,0.1,1.0,-0.562,1.0,51.66,39.03,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-01-11,485.2558288574219,EXPANSION,0.67,high,0.497,HIGHER_HIGHS_HIGHER_LOWS,0.01,1.0,-0.508,1.0,48.6,40.43,FALLING,DISTRIBUTION,high,0.0,,,0.0,0.0,
2021-01-14,474.8482971191406,DISTRIBUTION,0.67,high,0.5,HIGHER_HIGHS_HIGHER_LOWS,0.0,1.0,-0.501,1.0,43.93,41.72,FALLING,DISTRIBUTION,high,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-01-19,482.8122253417969,DISTRIBUTION,0.67,medium,0.167,EXPANDING_RANGE_VOLATILE,0.0,0.0,-0.5,1.0,44.66,42.12,FALLING,DISTRIBUTION,medium,0.5,"BEARISH_ENGULFING,DOJI",,0.0,0.0,
2021-01-22,484.1168212890625,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,43.32,42.0,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-01-28,468.31561279296875,DISTRIBUTION,0.67,low,-0.167,LOWER_HIGHS_LOWER_LOWS,0.0,-1.0,-0.5,1.0,37.15,41.34,FALLING,DISTRIBUTION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-02-02,503.6517028808594,DISTRIBUTION,0.67,low,0.167,LOWER_HIGHS_LOWER_LOWS,50.0,-1.0,0.5,1.0,45.81,40.45,RISING,EXPANSION,low,-1.0,BEARISH_ENGULFING,,0.0,0.0,
2021-02-05,539.2213134765625,DISTRIBUTION,0.67,low,0.313,LOWER_HIGHS_LOWER_LOWS,93.75,-1.0,0.938,1.0,53.97,39.6,RISING,EXPANSION,low,-1.0,DOJI,,0.0,0.0,
